Price,CrimeRate,SchoolRating
212746.8088,46.36,7.35
219685.3454,23.42,4.35
191094.1163,5.58,5.77
244632.8005,43.88,5.71
576780.8894,33.88,9.58
135803.542,30.29,5.79
465446.4607,3.21,6.39
458499.8035,21.01,10.0
339288.0054,40.19,6.99
120656.4199,63.59,5.43
323195.0317,1.84,5.97
546443.9519,34.17,9.18
562266.5537,28.86,8.8
201588.9212,40.76,6.83
283605.4848,28.23,3.84
163869.4855,7.46,6.67
252574.0625,46.98,5.88
139508.8518,87.5,2.63
467961.8684,30.3,8.15
386188.4407,31.96,7.07
164483.0394,46.28,6.25
364356.9769,58.74,7.99
344078.7362,29.75,6.39
196032.289,4.97,6.72
394713.9116,55.69,7.95
208564.8321,56.27,5.93
438846.4077,32.07,5.8
395909.7504,21.15,7.45
330299.8118,22.88,9.35
252942.5077,32.06,6.07
166518.0819,21.4,8.03
364861.8592,15.09,10.0
398669.8832,41.58,10.0
144240.8553,14.29,2.58
327410.5192,50.93,9.56
229456.1673,2.47,5.54
181675.5726,5.33,8.79
243841.9274,50.68,4.37
204468.4431,49.56,10.0
461615.7067,47.38,7.43
291340.4072,0.53,10.0
517884.4598,11.62,6.76
128107.9482,17.34,6.86
334203.7175,7.87,6.99
429059.6586,41.13,5.54
649626.5373,53.4,9.19
268927.7861,14.79,7.6
329232.3675,3.87,8.65
298393.5383,22.56,10.0
238598.1583,9.5,2.58
174594.5713,4.63,4.52
348533.4625,39.76,9.08
195395.1853,1.56,7.55
207562.4052,34.82,5.04
222458.8726,7.19,9.69
184064.8596,2.77,8.07
109342.557,48.14,4.31
135762.7724,41.93,8.0
378016.2366,37.47,7.28
135637.489,4.84,9.51
260655.36,16.44,10.0
326517.4819,27.25,8.6
315021.7668,9.09,7.12
382106.8186,29.61,6.85
337437.9892,24.7,8.08
338867.9445,43.53,6.39
156375.4648,46.26,2.67
212646.0281,23.26,6.07
394191.4072,8.89,10.0
410418.3467,8.61,9.09
434991.6789,50.81,5.2
591424.2005,48.16,9.41
138576.4811,45.25,7.43
377699.5036,59.68,9.81
486386.3734,18.47,8.47
498208.2619,35.47,6.95
158341.8859,26.64,7.2
148633.5207,30.9,5.2
460878.5145,1.75,6.83
455430.4253,47.18,6.53
282404.5476,18.81,6.7
113167.6128,8.28,5.93
206841.4109,32.95,6.05
578051.277,47.03,10.0
266078.998,7.26,5.63
375742.0057,38.75,8.12
266190.2215,45.01,5.06
251463.4563,46.2,7.39
361506.0277,23.43,6.93
346632.8721,12.7,9.43
562084.7515,13.59,6.79
645131.9324,10.99,10.0
205880.9663,22.6,7.76
363161.8753,41.92,5.55
359643.3157,39.09,4.95
287941.7178,28.6,8.82
109834.0198,31.59,7.24
185377.3079,9.73,5.88
207302.7121,54.91,7.78
497093.5765,1.17,9.18
433254.7866,24.73,5.92
419409.8298,34.09,8.22
129334.4378,38.87,4.04
109940.888,52.21,8.95
111070.1369,22.98,5.16
406264.4939,26.62,7.08
453280.3186,22.08,5.97
484590.9808,26.41,8.58
263985.8704,5.91,3.83
287378.1335,13.39,8.23
155245.5635,31.0,6.09
220214.6421,24.77,6.35
611797.062,16.21,9.02
466229.3639,25.71,7.25
200768.8166,32.52,5.61
295492.6005,78.42,7.56
304321.73,33.44,7.57
292921.509,42.52,6.92
142740.4811,25.56,5.25
646526.0787,5.92,9.0
229002.2247,30.62,7.42
193604.4884,15.15,6.16
436066.8884,21.84,7.99
145605.9049,14.51,10.0
584060.7653,64.46,6.91
228217.1805,34.25,7.29
102550.9162,16.54,5.46
382816.8382,45.74,6.68
360527.6946,34.62,5.39
376483.678,15.49,8.49
173453.0226,18.49,8.54
254639.4274,0.68,6.72
483449.2151,11.08,10.0
192489.5084,58.78,7.31
214842.9478,57.95,6.32
216365.0686,19.42,6.24
175080.1936,11.84,7.65
188820.579,3.82,5.3
227140.276,6.79,6.53
409719.3827,11.49,5.13
306771.0113,60.26,7.07
304817.7262,3.04,6.35
277979.9734,67.46,8.21
140708.0612,6.33,6.1
388066.3842,30.08,6.66
150396.4581,51.62,2.66
337620.1849,3.49,8.48
192523.1451,36.58,7.28
165582.9574,66.35,5.58
218624.3683,30.03,7.24
208333.7138,68.17,4.29
197878.8468,43.81,4.96
465740.0164,35.29,6.69
298803.5502,36.41,10.0
158526.3876,36.27,8.76
204136.2372,4.54,5.31
95470.82672,11.23,5.77
105223.5852,63.69,4.39
177609.5261,25.01,4.81
284982.2862,27.37,8.44
194056.4015,23.07,7.69
352173.3385,19.43,5.01
188994.8131,27.22,5.3
458131.6722,21.54,10.0
234171.1958,46.01,7.65
144709.6254,15.11,6.78
297282.1405,23.73,6.01
268485.508,40.7,7.33
405519.9775,25.03,8.39
284755.1279,21.18,7.71
134294.5711,4.23,7.39
475486.5339,23.18,10.0
245587.7622,32.64,9.57
130244.3485,21.92,7.02
114655.3387,26.78,6.64
268895.1762,28.07,6.73
225509.6491,35.26,5.58
210617.1296,30.95,8.41
347152.0922,35.78,7.82
380750.5958,10.26,4.6
288465.6413,2.14,9.86
164691.2713,89.15,3.09
252533.7874,42.87,4.59
429661.366,36.1,6.71
434904.4448,13.3,6.98
180908.3476,49.65,2.44
354541.3626,31.64,5.55
346701.7911,8.8,9.06
244824.7969,26.9,6.57
388144.7625,16.1,9.69
214425.1465,45.1,7.21
286409.3475,24.49,5.94
225548.965,42.12,4.74
276838.4577,52.44,8.11
138516.6529,0.13,8.33
428253.0977,42.71,8.88
507185.9231,53.27,9.41
166591.1252,67.46,5.66
204657.2539,50.25,5.75
151676.3925,48.02,6.21
304359.6145,44.59,6.27
177858.1949,61.33,4.21
384034.3736,12.55,9.18
267840.791,49.83,8.2
372007.9195,6.87,6.65
374368.3765,27.71,7.85
521028.8945,21.31,7.52
262977.1506,34.5,4.56
339150.2321,12.01,7.51
389062.31,42.67,8.26
342204.0772,33.2,6.67
209318.0774,25.63,2.98
316473.2471,42.81,4.53
301973.537,42.3,8.37
113282.0931,42.98,3.67
319491.2253,39.25,6.97
317614.7678,24.62,7.05
196840.4434,7.39,7.9
764946.4291,31.7,8.22
553654.66,27.31,6.33
173719.3748,32.44,5.28
597585.9219,8.82,10.0
113180.9897,25.33,4.21
106525.0623,10.11,6.91
564217.122,18.22,9.73
336701.9686,81.49,3.7
501365.3676,37.29,5.99
388050.4923,32.98,10.0
204151.4319,15.24,4.13
362007.6996,0.9,6.66
200617.6149,76.55,3.82
278794.3901,54.97,6.07
486556.1798,59.96,4.64
174720.5016,30.17,5.42
100792.618,27.04,3.38
195620.7025,13.51,8.06
790443.2183,33.99,10.0
326809.4335,8.0,7.18
206891.4973,35.88,9.31
375267.7952,17.87,9.62
261564.5218,42.66,7.36
393785.1708,18.95,4.98
479621.8666,6.59,10.0
678290.7408,10.6,10.0
240714.5768,35.51,6.69
149978.7022,13.41,5.07
311578.357,22.43,10.0
606503.4716,36.85,9.12
320987.044,34.71,6.57
133722.6083,53.78,1.98
107491.6315,34.86,4.84
233132.906,44.45,10.0
167051.6335,52.08,3.57
124550.5489,42.11,2.77
604141.8781,7.25,6.39
508161.7436,45.02,7.42
105428.4652,37.61,6.78
441196.76,38.87,8.71
314277.9998,39.35,2.76
382139.7344,28.62,6.47
363575.0038,42.4,8.09
119043.1142,19.06,3.7
307138.8735,2.75,5.47
424643.659,52.27,5.79
321657.1943,31.25,7.05
205930.3129,36.97,4.19
358070.9608,62.4,7.01
384970.3986,10.4,7.0
498424.3949,20.85,9.16
176632.1144,75.52,5.88
550696.1107,35.25,4.18
138482.0027,25.69,2.7
323252.7729,40.08,4.08
374997.0191,35.25,10.0
293761.9376,58.76,3.98
366513.0724,20.78,10.0
427688.4335,37.04,9.5
262745.4824,34.47,10.0
467746.1389,56.71,8.1
349752.9258,63.03,6.57
171495.9481,12.23,5.14
414343.7851,42.54,5.27
506658.1601,31.77,7.5
140569.2476,23.83,5.06
249773.6916,36.49,1.7
127717.4987,5.43,5.19
116627.4035,6.51,8.62
113695.6907,42.64,3.86
272577.9414,32.26,8.08
255152.0647,7.15,5.43
139107.5279,42.57,8.61
532855.9444,30.71,8.08
186119.9462,4.07,5.45
161850.87,20.6,4.93
803240.5875,37.01,9.55
893278.6476,1.8,8.45
220471.3335,24.92,7.87
139812.5241,54.61,7.06
215469.7393,11.73,4.4
204192.7232,18.94,7.94
188010.3433,6.94,6.85
933485.5561,4.65,10.0
168127.408,19.08,6.45
110294.775,5.86,7.0
189339.7203,34.36,5.46
438473.4817,16.69,9.03
556413.2707,21.81,9.99
191792.6936,50.85,8.63
122318.6077,10.55,4.65
123582.7738,35.89,7.54
183177.725,23.92,7.11
355056.4582,60.17,3.21
233976.9709,9.26,7.38
321069.5453,15.57,10.0
462194.2771,39.38,4.3
174489.4337,46.65,4.42
277318.8698,41.12,8.53
545962.0806,46.18,7.53
484526.5342,8.53,9.46
320096.7017,26.56,5.37
282289.0209,36.73,8.94
164522.24,24.25,3.46
322811.1839,26.33,4.61
176999.8564,36.49,5.39
195394.9212,60.65,4.21
792692.2739,27.17,8.15
344358.9229,34.49,4.94
386890.8628,34.74,6.76
118652.161,5.65,6.79
479213.8492,22.49,9.69
288933.766,59.45,8.51
211407.4124,44.06,7.89
472890.0803,25.56,8.51
374124.2146,31.51,7.34
336706.1569,9.97,9.58
392663.8886,10.71,8.02
274752.55,43.2,4.93
221693.1649,48.03,5.61
432576.2927,34.65,3.37
139237.1177,43.92,4.74
329601.4479,38.78,9.09
199969.075,63.79,7.79
172557.2552,32.43,5.35
939276.434,1.85,9.82
150555.0477,43.21,8.82
387699.8519,88.12,3.31
436042.4919,57.82,8.58
354011.8775,30.86,8.2
224003.9849,40.47,9.49
308965.5601,63.09,8.9
441105.0733,11.64,8.85
183263.5271,27.57,5.29
461870.3293,56.59,9.12
325140.5748,21.06,6.38
446114.0807,64.25,10.0
241602.6037,43.74,6.72
207975.2291,48.05,5.53
271942.7666,40.7,7.41
321821.2618,49.64,9.52
478728.7203,39.7,5.99
350380.8319,61.83,6.88
516902.3827,4.76,10.0
305321.266,49.02,8.49
312887.1419,90.37,5.64
283571.5975,41.67,10.0
209285.2461,62.88,5.97
170417.2644,21.58,7.19
400707.8397,11.06,3.86
307377.3826,15.14,5.54
123038.9836,31.13,3.53
328263.1244,37.14,10.0
422216.4882,35.03,5.42
150907.6334,7.27,4.2
422578.4358,28.24,9.03
358034.3549,68.26,5.75
225360.6897,16.7,3.06
132976.4748,52.53,7.81
502261.871,28.16,7.3
230091.0023,29.0,6.98
236275.3324,38.96,6.82
178729.4383,21.4,6.66
484487.3022,36.52,10.0
283083.6431,63.01,7.45
445151.1716,62.68,8.26
364840.3267,68.38,6.48
476500.8692,27.96,5.55
373180.0435,53.47,6.14
338005.573,36.18,5.97
126945.9536,39.31,4.99
225754.0051,35.07,6.92
127257.9956,46.53,6.42
314770.5371,61.99,8.96
146346.0614,38.62,5.63
152547.8006,42.51,4.47
616912.2781,21.26,7.19
247938.1754,24.47,7.4
149019.5725,17.09,5.54
127225.9931,47.53,7.86
413490.4371,5.35,5.94
694486.5215,45.7,9.95
251297.1141,40.21,5.95
626317.161,0.98,8.04
160221.4031,16.36,7.77
276244.1398,46.15,7.37
290923.8511,38.48,7.68
332966.1628,9.16,5.31
233490.1751,14.49,7.09
283536.741,19.93,3.52
552338.3594,5.54,8.19
315298.5475,57.22,10.0
138710.3964,37.86,4.02
179323.0848,34.96,5.15
153827.7845,39.13,4.92
182212.9644,53.89,5.09
302869.711,5.05,7.54
293923.001,39.86,6.61
105508.9037,37.07,7.01
394288.3338,45.84,5.56
161052.3668,10.59,6.09
476432.9727,25.04,6.36
249996.4094,6.65,7.61
224714.8667,25.89,4.86
357344.5766,21.95,8.67
134893.7547,13.6,5.24
545669.8696,55.41,7.06
385316.8073,17.07,6.58
671953.585,23.46,6.33
138517.8481,45.08,6.71
142846.5424,76.02,3.39
353135.7331,28.4,6.74
258489.1512,20.2,7.99
1045707.039,52.71,10.0
144597.4335,34.43,8.54
323227.9855,23.34,5.16
299791.0386,4.39,7.69
163072.4876,40.19,8.64
575720.6344,22.76,9.15
210775.7641,18.53,6.3
351914.018,37.87,6.24
295165.8876,35.99,7.25
102952.0441,43.37,3.92
380952.6277,2.22,10.0
220430.4193,28.67,7.02
314192.9593,41.32,9.89
129930.7731,37.23,7.79
470665.0211,39.6,6.44
344229.169,53.36,0.22
369719.7828,27.08,10.0
323996.8858,29.82,7.45
450776.8544,51.19,6.76
315108.9475,11.19,10.0
214544.3699,34.18,3.75
328123.2611,14.71,8.28
398962.6882,7.17,10.0
557414.8766,35.75,9.12
108553.5522,4.32,3.63
123788.0536,30.9,3.13
166949.991,69.02,4.01
767631.1509,15.18,6.56
771435.436,19.58,10.0
234312.0381,32.39,4.65
260609.8094,16.95,10.0
819202.2259,29.79,7.98
218158.7308,13.57,8.24
415189.7194,51.66,8.91
158717.4633,42.01,6.45
115969.8443,32.1,5.15
305326.2732,39.84,10.0
386431.0385,32.2,9.12
296393.2571,4.88,4.77
283615.4031,35.29,5.08
615051.4825,7.99,7.75
261685.8617,15.38,10.0
227843.7879,26.11,5.14
167488.2899,5.94,7.77
332048.7969,4.65,7.96
364516.1464,36.07,8.59
273089.5777,23.1,9.22
148261.471,7.05,9.78
373177.5445,50.65,2.56
511642.3973,20.31,9.98
225821.6334,20.93,4.91
465002.1668,41.0,3.58
407863.0369,57.26,6.88
224104.3,42.02,7.9
164510.3087,31.44,4.99
421138.8424,25.19,9.61
129802.1433,14.35,8.28
429324.1729,48.65,6.64
282579.157,13.47,6.53
364752.9646,12.86,7.94
457562.5261,34.64,7.71
146875.153,22.86,7.33
377781.3912,7.71,9.45
393907.9357,23.76,7.25
252802.4056,12.32,9.88
112541.3418,60.39,7.2
219950.3383,46.96,6.64
184006.5948,30.0,3.95
369834.2411,26.04,6.39
104392.3698,24.44,4.36
276095.139,30.14,6.2
228139.8188,33.14,6.62
323535.7209,3.19,5.89
105444.823,41.03,7.33
420325.6531,30.23,10.0
167211.8767,7.62,6.22
134865.951,51.75,7.2
103851.1588,52.25,4.44
606667.6084,48.47,7.96
668770.8501,45.16,7.72
129552.4041,45.63,5.29
189599.5983,23.97,6.56
210757.905,27.16,9.17
166006.2892,61.37,7.06
225922.8165,35.69,4.19
264253.4463,49.67,5.97
162277.0033,34.48,7.16
164222.1711,30.92,5.4
221526.5807,37.26,7.41
306098.3293,2.37,5.76
355201.9424,67.67,7.7
100954.0932,62.0,4.28
278577.1969,48.69,7.04
144028.1652,41.06,6.64
463281.4699,18.35,7.18
372486.1554,41.54,8.13
220567.8738,44.32,5.34
264959.3866,19.43,3.74
107694.0092,23.69,3.81
186234.3612,27.22,7.36
531131.86,42.88,9.02
185710.7023,10.5,7.74
263236.7492,1.34,8.68
138889.0292,8.61,6.14
271802.8822,3.73,8.05
117990.6467,27.23,7.01
174333.5708,16.48,5.77
202014.9337,36.01,8.38
170246.3256,46.21,2.49
246864.7171,33.08,6.64
185486.3727,0.18,8.71
211645.67,99.73,3.48
323956.1211,53.0,4.29
372714.9939,45.63,6.23
312135.2372,15.02,6.47
237931.6911,9.82,6.12
303540.4506,35.82,5.33
208085.2943,54.15,6.08
619955.3462,37.2,8.44
340659.8218,30.75,7.22
316375.6638,35.1,4.02
249787.5681,29.2,8.08
446605.6897,4.28,5.74
302024.3159,70.45,10.0
144090.8028,64.47,6.07
214337.2408,24.98,3.32
276251.1461,4.4,9.33
111227.1716,19.77,7.13
151921.942,49.3,4.21
234106.633,51.51,6.75
264591.9065,53.09,9.35
523016.3934,11.54,10.0
313547.4323,33.29,5.17
340434.0506,28.03,8.69
345571.5265,18.41,6.17
267888.0566,45.22,7.04
351705.5407,43.47,5.62
363769.477,20.14,10.0
147724.0952,43.01,4.24
412837.757,17.84,4.36
306626.4858,47.28,7.31
709042.0325,23.49,8.3
296943.6869,51.98,7.59
218772.4229,17.28,5.7
